,product_id,category,Brand,size,Store_Id,image,Type_ID
848,87251300177,['Candy'],Nestle,1.4 oz,3400312,https://www.kroger.com/product/images/xlarge/front/0087251300177,1
849,954242788,['Candy'],Lindt,5.1 oz,3400312,https://www.kroger.com/product/images/xlarge/front/0000954242788,1
850,8819434062,"['Dairy', 'Natural & Organic']",Brown Cow,2 lb,3400312,https://www.kroger.com/product/images/xlarge/front/0008819434062,1
851,7447101502,['Beverages'],Cafe Bustelo,8 fl oz,3400312,https://www.kroger.com/product/images/xlarge/front/0007447101502,1
852,2279691005,"['Personal Care', 'Beauty']",OGX,13 fl oz,3400312,https://www.kroger.com/product/images/xlarge/front/0002279691005,1
853,4126038121,['Baby'],Comforts,35 oz,3400312,https://www.kroger.com/product/images/xlarge/front/0004126038121,1
854,74447347011,"['Natural & Organic', 'Frozen']",SO Delicious,1 pt,3400312,https://www.kroger.com/product/images/xlarge/front/0074447347011,1
855,2279691006,"['Beauty', 'Personal Care']",OGX,13 fl oz,3400312,https://www.kroger.com/product/images/xlarge/front/0002279691006,1
856,7756700162,['Frozen'],Magnum,14.8 fl oz,3400312,https://www.kroger.com/product/images/xlarge/front/0007756700162,1
857,5000016820,['Pet Care'],Fancy Feast,3 oz,3400312,https://www.kroger.com/product/images/xlarge/front/0005000016820,1
858,70865600153,"['Candy', 'Natural & Organic']",Green & Black's,3.17 oz,3400312,https://www.kroger.com/product/images/xlarge/front/0070865600153,1
859,4126038124,['Baby'],Comforts,33.2 oz,3400312,https://www.kroger.com/product/images/xlarge/front/0004126038124,1
860,3701424231,['Candy'],Endangered Species,3 oz,3400312,https://www.kroger.com/product/images/xlarge/front/0003701424231,1
861,3400021464,['Snacks'],Hershey's,8.5 oz,3400312,https://www.kroger.com/product/images/xlarge/front/0003400021464,1
862,4126930707,['Candy'],Palmer,5 oz,3400312,https://www.kroger.com/product/images/xlarge/front/0004126930707,1
863,5000048722,['Baby'],Gerber,19.4 oz,3400312,https://www.kroger.com/product/images/xlarge/front/0005000048722,1
864,3400007761,['Candy'],Hershey's,6.4 oz,3400312,https://www.kroger.com/product/images/xlarge/front/0003400007761,1
865,4126037975,['Candy'],Private Selection,4.2 oz,3400312,https://www.kroger.com/product/images/xlarge/front/0004126037975,1
866,4126001015,['Health'],Kroger,12 fl oz,3400312,https://www.kroger.com/product/images/xlarge/front/0004126001015,1
867,4126033242,"['Beauty', 'Personal Care']",Kroger,32 fl oz,3400312,https://www.kroger.com/product/images/xlarge/front/0004126033242,1
868,3120002966,['Snacks'],Ocean Spray,5 oz,3400312,https://www.kroger.com/product/images/xlarge/front/0003120002966,1
