,productId,categories,brand,description,size,price.regular,price.promo,Date,Store_Id,image
922,0001410004983,['Snacks'],Pepperidge Farm,Pepperidge Farm Farmhouse Thin & Crispy Milk Chocolate Chip Cookies,8 ct / 0.98 oz,5.99,0.0,02/08/2021,03400312,https://www.kroger.com/product/images/xlarge/front/0001410004983
923,0060265228360,"['Health', 'Natural & Organic']",KIND,KIND Milk Chocolate Almond Bars 6 Count,8.4 oz,7.99,0.0,02/08/2021,03400312,https://www.kroger.com/product/images/xlarge/front/0060265228360
924,0007214002618,"['Personal Care', 'Beauty']",Nivea,Nivea Coconut & Almond Milk Pampering Body Wash,20 fl oz,5.89,0.0,02/08/2021,03400312,https://www.kroger.com/product/images/xlarge/front/0007214002618
925,0005215900013,"['Dairy', 'Natural & Organic']",Stonyfield Organic,Stonyfield Organic Strawberry Whole Milk Probiotic Yogurt,32 oz,3.99,0.0,02/08/2021,03400312,https://www.kroger.com/product/images/xlarge/front/0005215900013
926,0085714100497,['Health'],Viactiv,Viactiv Milk Chocolate Calcium Soft Chews,60 ct,8.99,0.0,02/08/2021,03400312,https://www.kroger.com/product/images/xlarge/front/0085714100497
927,0004126038118,['Baby'],Comforts,Comforts™ Sensitivity Milk-Based Infant Formula Powder With Iron,22.5 oz,14.49,0.0,02/08/2021,03400312,https://www.kroger.com/product/images/xlarge/front/0004126038118
928,0004126038117,['Baby'],Comforts,Comforts™ Advantage Milk-Based Infant Formula Powder With Iron,23.2 oz,14.49,0.0,02/08/2021,03400312,https://www.kroger.com/product/images/xlarge/front/0004126038117
929,0060308426024,"['Personal Care', 'Beauty']",Garnier Fructis,Garnier Fructis Style Anti-Humidity Smoothing Milk,5.1 fl oz,3.59,0.0,02/08/2021,03400312,https://www.kroger.com/product/images/xlarge/front/0060308426024
930,0019181735007,['Candy'],Treat Street,Treat Street Valentine's Day Hollow Milk Chocolate Beer Bottle,4.58 oz,6.99,5.99,02/08/2021,03400312,https://www.kroger.com/product/images/xlarge/front/0019181735007
931,0004126038122,['Baby'],Comforts,Comforts™ Infant Milk-Based Infant Formula Powder With Iron,35 oz,20.99,0.0,02/08/2021,03400312,https://www.kroger.com/product/images/xlarge/front/0004126038122
932,0004126038288,['Baby'],Comforts,Comforts™ Toddler Beginnings Milk-Based Infant Formula Powder With Iron,20 oz,12.99,0.0,02/08/2021,03400312,https://www.kroger.com/product/images/xlarge/front/0004126038288
933,0030087146741,['Baby'],Enfagrow,Enfagrow Premium Toddler Next Step Natural Milk Drink,24 oz,19.79,0.0,02/08/2021,03400312,https://www.kroger.com/product/images/xlarge/front/0030087146741
934,0030087512452,['Baby'],Enfamil,Enfamil NeuroPro Sensitive Infant Formula Milk-Based Powder with Iron,19.5 oz,28.99,0.0,02/08/2021,03400312,https://www.kroger.com/product/images/xlarge/front/0030087512452
935,0005929031212,"['International', 'Snacks']",McVitie's,Mcvitie's Digestives Milk Chocolate Flavored Coated Wheat Biscuits,10.5 oz,3.59,0.0,02/08/2021,03400312,https://www.kroger.com/product/images/xlarge/front/0005929031212
